Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Ireland,IRL,"Population, total",SP.POP.TOTL,4560155,4580084,4599533,4623816,4657740
Israel,ISR,CO2 emissions (kt),EN.ATM.CO2E.KT,70510,69820,76060,67000,64710
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Israel,ISR,Agricultural land (% of land area),AG.LND.AGRI.ZS,23.31330869,23.8909427,24.31608133,24.04343808,24.84750462
Israel,ISR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,856.431,883.418,810.909456,801.730584,651.238996
Israel,ISR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,4.884731162,4.8475246,4.69773894,4.963834767,5.191551468
Israel,ISR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,6953.276667,6930.000773,7184.501612,6710.093678,6600.89828
Israel,ISR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,99.5767268,99.28618107,99.16670635,98.99872803,98.42139016
Israel,ISR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.237237801,0.455771712,0.715838928,0.88548971,1.493101804
Israel,ISR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3042.434021,2980.176157,3067.742494,2870.098765,2762.505934
Israel,ISR,Forest area (% of land area),AG.LND.FRST.ZS,7.116451017,7.218114603,7.319778189,7.421441774,7.52310536
Israel,ISR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,96.35144842,96.48398605,96.6586088,96.57471452,91.74963606
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.826,91.892,91.96,92.031,92.104
Israel,ISR,"Population, total",SP.POP.TOTL,7623600,7765800,7910500,8059500,8215700
Italy,ITA,CO2 emissions (kt),EN.ATM.CO2E.KT,405270,396690,376750,346450,327490
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Italy,ITA,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.71081798,47.09526076,46.6750527,46.33847828,44.7473992
Italy,ITA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,784.96985,760.26837,795.11615,892.930674,989.179882
Italy,ITA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.741333132,4.309422462,4.899934767,6.131896742,7.062930002
Italy,ITA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5493.711037,5514.803615,5397.741477,5159.183655,5002.40668
Italy,ITA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,73.26164011,71.36984114,67.96480299,60.03633092,55.4890765
Italy,ITA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,8.651718863,12.35331684,16.93519633,20.57525121,22.34103755
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2930.588524,2828.404891,2709.297728,2579.472543,2414.484002
Italy,ITA,Forest area (% of land area),AG.LND.FRST.ZS,30.69300333,30.87593663,31.05886993,31.24180322,31.42473652
Italy,ITA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,84.62877402,84.46479721,82.20135574,79.96433459,78.58642262
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.327,68.444,68.684,68.979,69.272
Italy,ITA,"Population, total",SP.POP.TOTL,59277417,59379449,59539717,60233948,60789140
Jamaica,JAM,CO2 emissions (kt),EN.ATM.CO2E.KT,7480,7600,7110,7580,7400
Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.19999695,91.09999847,93.09999847,93.90000153,93.30000305
Jamaica,JAM,Agricultural land (% of land area),AG.LND.AGRI.ZS,40.99722992,40.99722992,40.99722992,40.99722992,40.99722992
Jamaica,JAM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0,0,0,0,0
Jamaica,JAM,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.482902627,0.512995745,0.625903278,0.52849053,0.56970773
Jamaica,JAM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1216.169287,1204.91222,1037.60281,1013.044345,1050.732539
Jamaica,JAM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,92.31481481,91.27347687,89.07584129,90.15777611,90.20368574
Jamaica,JAM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,4.166666667,5.245075584,7.132094425,6.937139995,6.498545102
Jamaica,JAM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,951.409447,1009.348066,974.4645561,1006.698126,976.8581462
Jamaica,JAM,Forest area (% of land area),AG.LND.FRST.ZS,51.56509695,51.91615882,52.26722068,52.61828255,52.96934441
Jamaica,JAM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,82.65261778,82.49309604,80.82174271,81.40787349,80.97134481
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.743,53.93,54.132,54.35,54.584
Jamaica,JAM,"Population, total",SP.POP.TOTL,2810464,2825932,2842128,2858710,2875137
Japan,JPN,CO2 emissions (kt),EN.ATM.CO2E.KT,1156080,1212170,1252220,1260900,1219820
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Japan,JPN,Agricultural land (% of land area),AG.LND.AGRI.ZS,12.60082305,12.51303155,12.48010974,12.44993141,12.39506173
Japan,JPN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,7698.797698,6545.945,7045.781,7715.927,8661.758
Japan,JPN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,16.66371824,7.522000904,2.649811404,2.431153936,2.221893626
Japan,JPN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8594.909034,8099.598695,7998.346771,7988.58331,7819.714636
Japan,JPN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,61.97064375,73.82950187,81.14717328,81.59735363,82.79272981
Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,3.320603054,3.719216339,4.050227515,4.834342395,6.300469635
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3893.266604,3610.812169,3537.36317,3567.629354,3470.763129
Japan,JPN,Forest area (% of land area),AG.LND.FRST.ZS,68.49382716,68.48175583,68.4696845,68.45761317,68.44554184
Japan,JPN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,80.91095442,89.76594207,94.62155285,94.63330153,94.4074689
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.812,91.069,91.148,91.226,91.304
Japan,JPN,"Population, total",SP.POP.TOTL,128070000,127833000,127629000,127445000,127276000
Jordan,JOR,CO2 emissions (kt),EN.ATM.CO2E.KT,20200,20760,24120,23800,25590
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,99.65156555,99.5,99.7014389,99.74849701
Jordan,JOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,11.28970489,11.29308403,11.76954269,11.90132913,11.98468123
Jordan,JOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,201.985,196.184547,188.06493,172.126,171.97
Jordan,JOR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1.821908928,1.913226162,1.848708789,1.935793798,1.917725858
Jordan,JOR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1845.338338,1846.700017,1917.808524,1854.327366,1864.932387
Jordan,JOR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,99.50598904,99.54939578,99.57821162,99.6292649,99.6377607
Jordan,JOR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.081207282,0.075100703,0.054229935,0.052134623,0.043907794
Jordan,JOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,978.2033869,922.0987783,970.3181584,907.0794995,917.1189872
Jordan,JOR,Forest area (% of land area),AG.LND.FRST.ZS,1.09822032,1.09822032,1.09822032,1.09822032,1.09822032
Jordan,JOR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,97.34740255,95.99311455,97.32109121,97.61826839,97.60844665
Jordan,JOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.088,87.172,88.185,89.125,90
Jordan,JOR,"Population, total",SP.POP.TOTL,7261541,7662858,8089963,8518992,8918822
Kazakhstan,KAZ,CO2 emissions (kt),EN.ATM.CO2E.KT,223570,242190,241490,256340,205230
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,99.79747009,100,100,100
Kazakhstan,KAZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,80.43923399,80.37504167,80.38378338,80.37711598,80.30499685
Kazakhstan,KAZ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,42.379,50.977,53.977,58.199004,44.61
Kazakhstan,KAZ,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.693134721,0.655564339,0.654035031,0.52031268,0.60888813
Kazakhstan,KAZ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4728.011591,4892.734896,5180.65351,5345.468427,5600.208465
Kazakhstan,KAZ,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,90.29354113,90.89575682,91.76874926,92.49461615,92.12224464
Kazakhstan,KAZ,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0.003232167,0.005820383,0.013324704
Kazakhstan,KAZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4234.851064,4670.820952,4398.944146,4786.592755,4434.639121
Kazakhstan,KAZ,Forest area (% of land area),AG.LND.FRST.ZS,1.141674823,1.158437938,1.175201022,1.191964107,1.208727229
Kazakhstan,KAZ,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,98.78505276,98.93383169,98.87645395,99.19265774,99.17390731
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.827,56.9,56.973,57.046,57.118
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,16321872,16557202,16792090,17035551,17288285
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,12640,13030,12130,14100,15030
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,19.20000076,36.03565598,37.9909668,39.96610641,36
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.00224901,48.54693046,48.72263415,48.54693046,48.54693046
Kenya,KEN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,279.9909028,191.1606554,234.5685431,258.081012,248.56658
Kenya,KEN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1.797240791,1.769826552,2.049376273,1.981730712,2.238940775
Kenya,KEN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,147.8443701,148.7090613,150.4392902,160.9842323,164.3252601
Kenya,KEN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,30.93048418,33.12701483,25.22346027,30.71203245,18.51371787
Kenya,KEN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,22.72112524,22.3726628,22.13787192,24.84227129,45.73341975
Kenya,KEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,464.4134033,461.4656863,454.8357504,468.6365897,505.9965123
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,6.354042942,6.321035246,6.28802755,6.255019855,6.222012159
Kenya,KEN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,19.41168608,19.06401864,17.11461578,18.26607228,17.37957261
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.571,23.969,24.376,24.794,25.221
Kenya,KEN,"Population, total",SP.POP.TOTL,42030684,43178270,44343469,45519986,46700063
"Korea, Rep.",KOR,CO2 emissions (kt),EN.ATM.CO2E.KT,574260,597290,598960,597640,586000
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
"Korea, Rep.",KOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,18.24074074,18.06873135,18.3742678,18.15429146,17.94416504
"Korea, Rep.",KOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,12942.72733,12381.6339,12290.68063,11112.5146,11124.72618
"Korea, Rep.",KOR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,15.87242379,15.86316351,15.25173493,14.16274331,15.61400527
"Korea, Rep.",KOR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,9716.126081,10129.95709,10305.32898,10384.62216,10496.51367
"Korea, Rep.",KOR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,68.73014467,68.62108285,70.15020671,72.33714637,69.49562713
"Korea, Rep.",KOR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.504108971,0.553981998,0.588395943,0.835485256,1.062715025
"Korea, Rep.",KOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5045.487749,5216.587809,5248.519891,5231.67546,5289.275832
"Korea, Rep.",KOR,Forest area (% of land area),AG.LND.FRST.ZS,65.70987654,65.61374627,65.43006885,65.24952271,65.1442061
"Korea, Rep.",KOR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,82.86953009,82.74552314,83.22136322,84.16471753,82.3950038
"Korea, Rep.",KOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.936,81.923,81.851,81.779,81.707
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,49554112,49936638,50199853,50428893,50746659
Kuwait,KWT,CO2 emissions (kt),EN.ATM.CO2E.KT,78250,81160,83590,85260,83580
